46
29
36
47
165
373
591
374
192
162
121
70
295
185
330
191
179
261
634
687
760
636
689
410
383
282
253
249
740
648
593
484
541
430
491
298
519
349
418
219
796
979
835
692
683
709
643
790
600
282
323
273
448
725
698
768
839
842
958
529
601
550
605
656
715
1026
1174
1406
620
1660
1154
842
502
310
322
266
409
777
725
888
772
880
1068
954
617
621
591
381
348
536
901
1399
1576
1654
1462
826
690
421
389
468
1068
1436
1539
1238
873
780
1078
594
310
266
276
256
211
340
704
1031
1063
1666
2259
1646
1509
760
643
551
635
965
1862
2139
1640
1650
1596
827
405
313
251
168
170
212
348
408
533
625
809
476
614
445
418
414
1001
1099
1591
2391
2815
3961
8337
3185
1911
823
535
251
124
123
361
607
623
724
780
604
394
250
215
220
275
679
1253
1458
1116
1141
1359
858
